timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThread,Latency,IdleTime,Connect
1.60712E+12,1560,GetDistribution,200,OK,Thread Group 2-497,text,TRUE,,373,307,18,18,1560,0,945
1.60712E+12,491,home-page,200,OK,Thread Group 2-494,text,TRUE,,404,169,17,17,491,0,239
1.60712E+12,483,home-page,200,OK,Thread Group 2-495,text,TRUE,,404,169,17,17,483,0,238
1.60712E+12,1310,GetDistribution,200,OK,Thread Group 2-501,text,TRUE,,373,307,16,16,1309,0,749
1.60712E+12,1629,GetDistribution,200,OK,Thread Group 2-499,text,TRUE,,373,307,17,17,1629,0,942
1.60712E+12,490,home-page,200,OK,Thread Group 2-496,text,TRUE,,404,169,18,18,490,0,237
1.60712E+12,1587,GetDistribution,200,OK,Thread Group 2-500,text,TRUE,,373,307,17,17,1587,0,945
1.60712E+12,485,home-page,200,OK,Thread Group 2-498,text,TRUE,,404,169,17,17,485,0,238
1.60712E+12,1229,GetDistribution,200,OK,Thread Group 2-504,text,TRUE,,373,307,17,17,1229,0,765
1.60712E+12,1532,GetDistribution,200,OK,Thread Group 2-503,text,TRUE,,373,307,19,19,1531,0,967
1.60712E+12,1651,GetDistribution,200,OK,Thread Group 2-502,text,TRUE,,373,307,19,19,1651,0,926
1.60712E+12,1343,GetDistribution,200,OK,Thread Group 2-505,text,TRUE,,373,307,19,19,1343,0,743
1.60712E+12,1238,GetDistribution,200,OK,Thread Group 2-506,text,TRUE,,373,307,18,18,1238,0,751
1.60712E+12,521,home-page,200,OK,Thread Group 2-501,text,TRUE,,404,169,18,18,521,0,247
1.60712E+12,1222,GetDistribution,200,OK,Thread Group 2-507,text,TRUE,,373,307,18,18,1222,0,747
1.60712E+12,1254,GetDistribution,200,OK,Thread Group 2-508,text,TRUE,,373,307,19,19,1254,0,769
1.60712E+12,485,home-page,200,OK,Thread Group 2-504,text,TRUE,,404,169,19,19,485,0,237
1.60712E+12,625,home-page,200,OK,Thread Group 2-499,text,TRUE,,404,169,19,19,625,0,307
1.60712E+12,608,home-page,200,OK,Thread Group 2-500,text,TRUE,,404,169,18,18,608,0,298
1.60712E+12,521,home-page,200,OK,Thread Group 2-502,text,TRUE,,404,169,18,18,521,0,232
1.60712E+12,493,home-page,200,OK,Thread Group 2-506,text,TRUE,,404,169,18,18,493,0,237
1.60712E+12,1471,GetDistribution,200,OK,Thread Group 2-509,text,TRUE,,373,307,17,17,1470,0,929
1.60712E+12,669,home-page,200,OK,Thread Group 2-503,text,TRUE,,404,169,18,18,669,0,316
1.60712E+12,512,home-page,200,OK,Thread Group 2-507,text,TRUE,,404,169,18,18,512,0,240
1.60712E+12,1437,GetDistribution,200,OK,Thread Group 2-511,text,TRUE,,373,307,17,17,1437,0,745
1.60712E+12,1388,GetDistribution,200,OK,Thread Group 2-512,text,TRUE,,373,307,16,16,1388,0,750
1.60712E+12,603,home-page,200,OK,Thread Group 2-508,text,TRUE,,404,169,17,17,603,0,296
1.60712E+12,1680,GetDistribution,200,OK,Thread Group 2-510,text,TRUE,,373,307,16,16,1680,0,954
1.60712E+12,1437,GetDistribution,200,OK,Thread Group 2-514,text,TRUE,,373,307,18,18,1437,0,739
1.60712E+12,1554,GetDistribution,200,OK,Thread Group 2-513,text,TRUE,,373,307,18,18,1554,0,904
1.60712E+12,609,home-page,200,OK,Thread Group 2-509,text,TRUE,,404,169,18,18,609,0,310
1.60712E+12,1360,GetDistribution,200,OK,Thread Group 2-516,text,TRUE,,373,307,17,17,1360,0,755
1.60712E+12,493,home-page,200,OK,Thread Group 2-512,text,TRUE,,404,169,18,18,492,0,241
1.60712E+12,1617,GetDistribution,200,OK,Thread Group 2-515,text,TRUE,,373,307,18,18,1617,0,932
1.60712E+12,1376,GetDistribution,200,OK,Thread Group 2-518,text,TRUE,,373,307,18,18,1376,0,744
1.60712E+12,608,home-page,200,OK,Thread Group 2-510,text,TRUE,,404,169,19,19,608,0,295
1.60712E+12,1586,GetDistribution,200,OK,Thread Group 2-517,text,TRUE,,373,307,18,18,1586,0,923
1.60712E+12,490,home-page,200,OK,Thread Group 2-514,text,TRUE,,404,169,19,19,490,0,240
1.60712E+12,1505,GetDistribution,200,OK,Thread Group 2-519,text,TRUE,,373,307,19,19,1505,0,937
1.60712E+12,1406,GetDistribution,200,OK,Thread Group 2-520,text,TRUE,,373,307,19,19,1406,0,752
1.60712E+12,493,home-page,200,OK,Thread Group 2-516,text,TRUE,,404,169,19,19,493,0,245
1.60712E+12,1387,GetDistribution,200,OK,Thread Group 2-521,text,TRUE,,373,307,19,19,1387,0,764
1.60712E+12,481,home-page,200,OK,Thread Group 2-515,text,TRUE,,404,169,18,18,481,0,236
1.60712E+12,500,home-page,200,OK,Thread Group 2-518,text,TRUE,,404,169,18,18,500,0,247
1.60712E+12,1639,GetDistribution,200,OK,Thread Group 2-522,text,TRUE,,371,307,19,19,1639,0,938
1.60712E+12,493,home-page,200,OK,Thread Group 2-519,text,TRUE,,404,169,19,19,493,0,241
1.60712E+12,484,home-page,200,OK,Thread Group 2-520,text,TRUE,,404,169,19,19,484,0,237
1.60712E+12,1362,GetDistribution,200,OK,Thread Group 2-525,text,TRUE,,371,307,19,19,1362,0,742
1.60712E+12,633,home-page,200,OK,Thread Group 2-517,text,TRUE,,404,169,19,19,633,0,312
1.60712E+12,1609,GetDistribution,200,OK,Thread Group 2-523,text,TRUE,,371,307,16,16,1609,0,966
1.60712E+12,1235,GetDistribution,200,OK,Thread Group 2-527,text,TRUE,,371,307,16,16,1234,0,746
1.60712E+12,1612,GetDistribution,200,OK,Thread Group 2-524,text,TRUE,,371,307,17,17,1612,0,928
1.60712E+12,1422,GetDistribution,200,OK,Thread Group 2-528,text,TRUE,,371,307,19,19,1422,0,760
1.60712E+12,1659,GetDistribution,200,OK,Thread Group 2-526,text,TRUE,,371,307,19,19,1658,0,951
1.60712E+12,505,home-page,200,OK,Thread Group 2-522,text,TRUE,,404,169,19,19,505,0,247
1.60712E+12,509,home-page,200,OK,Thread Group 2-523,text,TRUE,,404,169,18,18,509,0,244
1.60712E+12,484,home-page,200,OK,Thread Group 2-524,text,TRUE,,404,169,18,18,483,0,231
1.60712E+12,636,home-page,200,OK,Thread Group 2-527,text,TRUE,,404,169,18,18,636,0,304
1.60712E+12,1514,GetDistribution,200,OK,Thread Group 2-531,text,TRUE,,371,307,18,18,1514,0,947
1.60712E+12,1656,GetDistribution,200,OK,Thread Group 2-530,text,TRUE,,371,307,18,18,1655,0,953
1.60712E+12,1505,GetDistribution,200,OK,Thread Group 2-532,text,TRUE,,373,307,19,19,1505,0,935
1.60712E+12,1459,GetDistribution,200,OK,Thread Group 2-533,text,TRUE,,373,307,19,19,1459,0,941
1.60712E+12,637,home-page,200,OK,Thread Group 2-528,text,TRUE,,404,169,20,20,637,0,313
1.60712E+12,1958,GetDistribution,200,OK,Thread Group 2-529,text,TRUE,,373,307,20,20,1958,0,929
1.60712E+12,1507,GetDistribution,200,OK,Thread Group 2-534,text,TRUE,,373,307,20,20,1507,0,948
1.60712E+12,1352,GetDistribution,200,OK,Thread Group 2-536,text,TRUE,,373,307,19,19,1352,0,750
1.60712E+12,1252,GetDistribution,200,OK,Thread Group 2-537,text,TRUE,,373,307,19,19,1252,0,755
1.60712E+12,487,home-page,200,OK,Thread Group 2-530,text,TRUE,,404,169,20,20,487,0,240
1.60712E+12,1626,GetDistribution,200,OK,Thread Group 2-535,text,TRUE,,373,307,20,20,1626,0,930
1.60712E+12,490,home-page,200,OK,Thread Group 2-532,text,TRUE,,404,169,19,19,490,0,242
1.60712E+12,613,home-page,200,OK,Thread Group 2-531,text,TRUE,,404,169,19,19,613,0,299
1.60712E+12,1309,GetDistribution,200,OK,Thread Group 2-539,text,TRUE,,373,307,18,18,1309,0,756
1.60712E+12,497,home-page,200,OK,Thread Group 2-533,text,TRUE,,404,169,18,18,497,0,240
1.60712E+12,1491,GetDistribution,200,OK,Thread Group 2-538,text,TRUE,,373,307,17,17,1491,0,957
1.60712E+12,615,home-page,200,OK,Thread Group 2-529,text,TRUE,,404,169,17,17,615,0,302
1.60712E+12,491,home-page,200,OK,Thread Group 2-536,text,TRUE,,404,169,17,17,491,0,239
1.60712E+12,1625,GetDistribution,200,OK,Thread Group 2-540,text,TRUE,,373,307,17,17,1625,0,944
1.60712E+12,1354,GetDistribution,200,OK,Thread Group 2-543,text,TRUE,,373,307,17,17,1354,0,749
1.60712E+12,1585,GetDistribution,200,OK,Thread Group 2-541,text,TRUE,,373,307,17,17,1585,0,938
1.60712E+12,625,home-page,200,OK,Thread Group 2-535,text,TRUE,,404,169,17,17,625,0,306
1.60712E+12,1404,GetDistribution,200,OK,Thread Group 2-544,text,TRUE,,373,307,17,17,1403,0,756
1.60712E+12,1657,GetDistribution,200,OK,Thread Group 2-542,text,TRUE,,373,307,17,17,1657,0,965
1.60712E+12,1380,GetDistribution,200,OK,Thread Group 2-546,text,TRUE,,373,307,18,18,1379,0,767
1.60712E+12,488,home-page,200,OK,Thread Group 2-540,text,TRUE,,404,169,18,18,488,0,237
1.60712E+12,1604,GetDistribution,200,OK,Thread Group 2-545,text,TRUE,,373,307,17,17,1604,0,942
1.60712E+12,492,home-page,200,OK,Thread Group 2-543,text,TRUE,,404,169,18,18,492,0,238
1.60712E+12,485,home-page,200,OK,Thread Group 2-541,text,TRUE,,404,169,18,18,485,0,236
1.60712E+12,1535,GetDistribution,200,OK,Thread Group 2-547,text,TRUE,,373,307,17,17,1535,0,957
1.60712E+12,1505,GetDistribution,200,OK,Thread Group 2-549,text,TRUE,,373,307,18,18,1505,0,959
1.60712E+12,604,home-page,200,OK,Thread Group 2-542,text,TRUE,,404,169,19,19,603,0,298
1.60712E+12,1465,GetDistribution,200,OK,Thread Group 2-550,text,TRUE,,373,307,18,18,1465,0,924
1.60712E+12,1250,GetDistribution,200,OK,Thread Group 2-552,text,TRUE,,373,307,18,18,1250,0,755
1.60712E+12,1719,GetDistribution,200,OK,Thread Group 2-548,text,TRUE,,373,307,18,18,1719,0,762
1.60712E+12,617,home-page,200,OK,Thread Group 2-545,text,TRUE,,404,169,19,19,616,0,300
1.60712E+12,1414,GetDistribution,200,OK,Thread Group 2-553,text,TRUE,,373,307,19,19,1412,0,783
1.60712E+12,629,home-page,200,OK,Thread Group 2-547,text,TRUE,,404,169,18,18,629,0,310
1.60712E+12,497,home-page,200,OK,Thread Group 2-550,text,TRUE,,404,169,19,19,497,0,245
1.60712E+12,1546,GetDistribution,200,OK,Thread Group 2-554,text,TRUE,,373,307,19,19,1546,0,966
1.60712E+12,610,home-page,200,OK,Thread Group 2-549,text,TRUE,,404,169,18,18,610,0,297
1.60712E+12,1398,GetDistribution,200,OK,Thread Group 2-556,text,TRUE,,373,307,18,18,1398,0,766
1.60712E+12,1958,GetDistribution,200,OK,Thread Group 2-551,text,TRUE,,373,307,18,18,1958,0,932
1.60712E+12,606,home-page,200,OK,Thread Group 2-552,text,TRUE,,404,169,17,17,606,0,300
1.60712E+12,1322,GetDistribution,200,OK,Thread Group 2-558,text,TRUE,,373,307,17,17,1322,0,748
1.60712E+12,1654,GetDistribution,200,OK,Thread Group 2-555,text,TRUE,,373,307,16,16,1654,0,953
1.60712E+12,1584,GetDistribution,200,OK,Thread Group 2-557,text,TRUE,,373,307,17,17,1584,0,928
1.60712E+12,1431,GetDistribution,200,OK,Thread Group 2-559,text,TRUE,,373,307,18,18,1431,0,761
1.60712E+12,497,home-page,200,OK,Thread Group 2-554,text,TRUE,,404,169,18,18,497,0,243
1.60712E+12,1364,GetDistribution,200,OK,Thread Group 2-562,text,TRUE,,373,307,18,18,1364,0,761
1.60712E+12,610,home-page,200,OK,Thread Group 2-556,text,TRUE,,404,169,18,18,609,0,299
1.60712E+12,1174,GetDistribution,200,OK,Thread Group 2-564,text,TRUE,,373,307,18,18,1173,0,746
1.60712E+12,1617,GetDistribution,200,OK,Thread Group 2-560,text,TRUE,,373,307,17,17,1616,0,930
1.60712E+12,1383,GetDistribution,200,OK,Thread Group 2-563,text,TRUE,,373,307,17,17,1383,0,776
1.60712E+12,1627,GetDistribution,200,OK,Thread Group 2-561,text,TRUE,,373,307,18,18,1626,0,951
1.60712E+12,485,home-page,200,OK,Thread Group 2-557,text,TRUE,,404,169,17,17,484,0,239
1.60712E+12,637,home-page,200,OK,Thread Group 2-555,text,TRUE,,404,169,16,16,637,0,313
1.60712E+12,1308,GetDistribution,200,OK,Thread Group 2-565,text,TRUE,,373,307,16,16,1308,0,732
1.60712E+12,1369,GetDistribution,200,OK,Thread Group 2-566,text,TRUE,,373,307,16,16,1369,0,768
1.60712E+12,486,home-page,200,OK,Thread Group 2-562,text,TRUE,,404,169,17,17,486,0,239
1.60712E+12,498,home-page,200,OK,Thread Group 2-560,text,TRUE,,404,169,16,16,498,0,245
1.60712E+12,501,home-page,200,OK,Thread Group 2-563,text,TRUE,,404,169,16,16,501,0,244
1.60712E+12,1348,GetDistribution,200,OK,Thread Group 2-569,text,TRUE,,373,307,16,16,1347,0,763
1.60712E+12,1653,GetDistribution,200,OK,Thread Group 2-567,text,TRUE,,373,307,17,17,1653,0,942
1.60712E+12,1586,GetDistribution,200,OK,Thread Group 2-568,text,TRUE,,373,307,16,16,1586,0,942
1.60712E+12,501,home-page,200,OK,Thread Group 2-566,text,TRUE,,404,169,16,16,501,0,248
1.60712E+12,1611,GetDistribution,200,OK,Thread Group 2-570,text,TRUE,,373,307,17,17,1611,0,958
1.60712E+12,1608,GetDistribution,200,OK,Thread Group 2-571,text,TRUE,,373,307,18,18,1608,0,947
1.60712E+12,1525,GetDistribution,200,OK,Thread Group 2-572,text,TRUE,,373,307,18,18,1525,0,752
1.60712E+12,639,home-page,200,OK,Thread Group 2-569,text,TRUE,,404,169,19,19,639,0,312
1.60712E+12,1371,GetDistribution,200,OK,Thread Group 2-575,text,TRUE,,373,307,18,18,1371,0,762
1.60712E+12,1492,GetDistribution,200,OK,Thread Group 2-574,text,TRUE,,373,307,18,18,1492,0,933
1.60712E+12,1642,GetDistribution,200,OK,Thread Group 2-573,text,TRUE,,373,307,18,18,1642,0,959
1.60712E+12,493,home-page,200,OK,Thread Group 2-570,text,TRUE,,404,169,19,19,493,0,242
1.60712E+12,1360,GetDistribution,200,OK,Thread Group 2-578,text,TRUE,,373,307,19,19,1359,0,771
1.60712E+12,498,home-page,200,OK,Thread Group 2-571,text,TRUE,,404,169,19,19,498,0,245
1.60712E+12,487,home-page,200,OK,Thread Group 2-572,text,TRUE,,404,169,19,19,487,0,233
1.60712E+12,1604,GetDistribution,200,OK,Thread Group 2-576,text,TRUE,,373,307,18,18,1604,0,969
1.60712E+12,1588,GetDistribution,200,OK,Thread Group 2-577,text,TRUE,,373,307,18,18,1588,0,925
1.60712E+12,488,home-page,200,OK,Thread Group 2-574,text,TRUE,,404,169,18,18,488,0,239
1.60712E+12,487,home-page,200,OK,Thread Group 2-573,text,TRUE,,404,169,18,18,486,0,238
1.60712E+12,1539,GetDistribution,200,OK,Thread Group 2-579,text,TRUE,,373,307,17,17,1539,0,954
1.60712E+12,1254,GetDistribution,200,OK,Thread Group 2-582,text,TRUE,,373,307,16,16,1254,0,770
1.60712E+12,1625,GetDistribution,200,OK,Thread Group 2-580,text,TRUE,,373,307,18,18,1625,0,956
1.60712E+12,1569,GetDistribution,200,OK,Thread Group 2-581,text,TRUE,,373,307,18,18,1569,0,950
1.60712E+12,507,home-page,200,OK,Thread Group 2-576,text,TRUE,,404,169,18,18,507,0,238
1.60712E+12,619,home-page,200,OK,Thread Group 2-578,text,TRUE,,404,169,18,18,619,0,304
1.60712E+12,1499,GetDistribution,200,OK,Thread Group 2-583,text,TRUE,,373,307,17,17,1498,0,750
1.60712E+12,1582,GetDistribution,200,OK,Thread Group 2-584,text,TRUE,,373,307,19,19,1582,0,949
1.60712E+12,1390,GetDistribution,200,OK,Thread Group 2-586,text,TRUE,,373,307,19,19,1390,0,769
1.60712E+12,640,home-page,200,OK,Thread Group 2-582,text,TRUE,,404,169,20,20,640,0,318
1.60712E+12,492,home-page,200,OK,Thread Group 2-580,text,TRUE,,404,169,20,20,492,0,238
1.60712E+12,513,home-page,200,OK,Thread Group 2-581,text,TRUE,,404,169,19,19,513,0,261
1.60712E+12,1667,GetDistribution,200,OK,Thread Group 2-585,text,TRUE,,373,307,19,19,1667,0,959
1.60712E+12,1639,GetDistribution,200,OK,Thread Group 2-587,text,TRUE,,373,307,20,20,1639,0,955
1.60712E+12,1576,GetDistribution,200,OK,Thread Group 2-588,text,TRUE,,373,307,20,20,1576,0,946
1.60712E+12,694,home-page,200,OK,Thread Group 2-583,text,TRUE,,404,169,21,21,693,0,311
1.60712E+12,1622,GetDistribution,200,OK,Thread Group 2-589,text,TRUE,,373,307,21,21,1622,0,956
1.60712E+12,604,home-page,200,OK,Thread Group 2-584,text,TRUE,,404,169,21,21,604,0,298
1.60712E+12,1565,GetDistribution,200,OK,Thread Group 2-590,text,TRUE,,373,307,20,20,1565,0,937
1.60712E+12,613,home-page,200,OK,Thread Group 2-586,text,TRUE,,404,169,20,20,613,0,297
1.60712E+12,1406,GetDistribution,200,OK,Thread Group 2-592,text,TRUE,,373,307,19,19,1406,0,769
1.60712E+12,495,home-page,200,OK,Thread Group 2-585,text,TRUE,,404,169,19,19,494,0,241
1.60712E+12,1626,GetDistribution,200,OK,Thread Group 2-591,text,TRUE,,373,307,19,19,1626,0,931
1.60712E+12,1360,GetDistribution,200,OK,Thread Group 2-594,text,TRUE,,373,307,19,19,1360,0,746
1.60712E+12,1557,GetDistribution,200,OK,Thread Group 2-593,text,TRUE,,373,307,20,20,1557,0,967
1.60712E+12,504,home-page,200,OK,Thread Group 2-588,text,TRUE,,404,169,20,20,504,0,251
1.60712E+12,1417,GetDistribution,200,OK,Thread Group 2-595,text,TRUE,,373,307,20,20,1417,0,787
1.60712E+12,636,home-page,200,OK,Thread Group 2-587,text,TRUE,,404,169,20,20,636,0,316
1.60712E+12,486,home-page,200,OK,Thread Group 2-589,text,TRUE,,404,169,19,19,486,0,237
1.60712E+12,1232,GetDistribution,200,OK,Thread Group 2-598,text,TRUE,,373,307,19,19,1231,0,750
1.60712E+12,1537,GetDistribution,200,OK,Thread Group 2-596,text,TRUE,,373,307,20,20,1537,0,960
1.60712E+12,609,home-page,200,OK,Thread Group 2-592,text,TRUE,,404,169,21,21,609,0,300
1.60712E+12,506,home-page,200,OK,Thread Group 2-591,text,TRUE,,404,169,20,20,506,0,255
1.60712E+12,1604,GetDistribution,200,OK,Thread Group 2-597,text,TRUE,,373,307,20,20,1604,0,941
1.60712E+12,1208,GetDistribution,200,OK,Thread Group 2-601,text,TRUE,,373,307,19,19,1208,0,751
1.60712E+12,600,home-page,200,OK,Thread Group 2-594,text,TRUE,,404,169,19,19,600,0,297
1.60712E+12,498,home-page,200,OK,Thread Group 2-595,text,TRUE,,404,169,19,19,498,0,249
1.60712E+12,641,home-page,200,OK,Thread Group 2-593,text,TRUE,,404,169,18,18,640,0,320
1.60712E+12,1645,GetDistribution,200,OK,Thread Group 2-599,text,TRUE,,373,307,18,18,1645,0,973
1.60712E+12,1546,GetDistribution,200,OK,Thread Group 2-600,text,TRUE,,373,307,18,18,1546,0,924
1.60712E+12,488,home-page,200,OK,Thread Group 2-596,text,TRUE,,404,169,19,19,488,0,238
1.60712E+12,1285,GetDistribution,200,OK,Thread Group 2-603,text,TRUE,,373,307,19,19,1285,0,764
1.60712E+12,605,home-page,200,OK,Thread Group 2-598,text,TRUE,,404,169,18,18,605,0,296
1.60712E+12,1590,GetDistribution,200,OK,Thread Group 2-602,text,TRUE,,373,307,18,18,1590,0,943
1.60712E+12,486,home-page,200,OK,Thread Group 2-601,text,TRUE,,404,169,18,18,486,0,241
1.60712E+12,1436,GetDistribution,200,OK,Thread Group 2-604,text,TRUE,,373,307,18,18,1436,0,782
1.60712E+12,1333,GetDistribution,200,OK,Thread Group 2-606,text,TRUE,,373,307,18,18,1333,0,767
1.60712E+12,493,home-page,200,OK,Thread Group 2-599,text,TRUE,,404,169,19,19,493,0,234
1.60712E+12,486,home-page,200,OK,Thread Group 2-600,text,TRUE,,404,169,19,19,486,0,237
1.60712E+12,1621,GetDistribution,200,OK,Thread Group 2-605,text,TRUE,,373,307,18,18,1621,0,948
1.60712E+12,604,home-page,200,OK,Thread Group 2-603,text,TRUE,,404,169,17,17,604,0,297
1.60712E+12,1323,GetDistribution,200,OK,Thread Group 2-609,text,TRUE,,373,307,17,17,1322,0,747
1.60712E+12,494,home-page,200,OK,Thread Group 2-602,text,TRUE,,404,169,17,17,494,0,241
1.60712E+12,1626,GetDistribution,200,OK,Thread Group 2-607,text,TRUE,,373,307,17,17,1626,0,938
1.60712E+12,1265,GetDistribution,200,OK,Thread Group 2-612,text,TRUE,,373,307,18,18,1265,0,780
1.60712E+12,1420,GetDistribution,200,OK,Thread Group 2-611,text,TRUE,,373,307,19,19,1420,0,761
1.60712E+12,636,home-page,200,OK,Thread Group 2-606,text,TRUE,,404,169,19,19,636,0,314
1.60712E+12,1606,GetDistribution,200,OK,Thread Group 2-610,text,TRUE,,373,307,19,19,1605,0,925
1.60712E+12,495,home-page,200,OK,Thread Group 2-609,text,TRUE,,404,169,19,19,495,0,236
1.60712E+12,1963,GetDistribution,200,OK,Thread Group 2-608,text,TRUE,,373,307,18,18,1963,0,927
1.60712E+12,609,home-page,200,OK,Thread Group 2-607,text,TRUE,,404,169,20,20,609,0,300
1.60712E+12,1672,GetDistribution,200,OK,Thread Group 2-613,text,TRUE,,373,307,19,19,1672,0,988
1.60712E+12,1595,GetDistribution,200,OK,Thread Group 2-614,text,TRUE,,373,307,20,20,1595,0,934
1.60712E+12,605,home-page,200,OK,Thread Group 2-611,text,TRUE,,404,169,21,21,604,0,296
1.60712E+12,677,home-page,200,OK,Thread Group 2-612,text,TRUE,,404,169,20,20,676,0,355
1.60712E+12,1702,GetDistribution,200,OK,Thread Group 2-615,text,TRUE,,371,307,20,20,1701,0,976
1.60712E+12,490,home-page,200,OK,Thread Group 2-608,text,TRUE,,404,169,19,19,490,0,239
1.60712E+12,1392,GetDistribution,200,OK,Thread Group 2-618,text,TRUE,,371,307,18,18,1392,0,738
1.60712E+12,1650,GetDistribution,200,OK,Thread Group 2-616,text,TRUE,,371,307,18,18,1650,0,984
1.60712E+12,1632,GetDistribution,200,OK,Thread Group 2-617,text,TRUE,,371,307,19,19,1632,0,963
1.60712E+12,1204,GetDistribution,200,OK,Thread Group 2-621,text,TRUE,,371,307,19,19,1204,0,765
1.60712E+12,1330,GetDistribution,200,OK,Thread Group 2-620,text,TRUE,,371,307,19,19,1329,0,740
1.60712E+12,491,home-page,200,OK,Thread Group 2-614,text,TRUE,,404,169,19,19,491,0,237
1.60712E+12,665,home-page,200,OK,Thread Group 2-613,text,TRUE,,404,169,20,20,665,0,310
1.60712E+12,1398,GetDistribution,200,OK,Thread Group 2-622,text,TRUE,,371,307,19,19,1398,0,775
1.60712E+12,488,home-page,200,OK,Thread Group 2-618,text,TRUE,,404,169,18,18,488,0,238
1.60712E+12,1763,GetDistribution,200,OK,Thread Group 2-619,text,TRUE,,371,307,18,18,1762,0,962
1.60712E+12,484,home-page,200,OK,Thread Group 2-617,text,TRUE,,404,169,18,18,484,0,235
1.60712E+12,499,home-page,200,OK,Thread Group 2-621,text,TRUE,,404,169,17,17,499,0,246
1.60712E+12,1395,GetDistribution,200,OK,Thread Group 2-624,text,TRUE,,371,307,17,17,1395,0,766
1.60712E+12,650,home-page,200,OK,Thread Group 2-616,text,TRUE,,404,169,15,15,649,0,308
1.60712E+12,1592,GetDistribution,200,OK,Thread Group 2-623,text,TRUE,,371,307,15,15,1592,0,948
1.60712E+12,1370,GetDistribution,200,OK,Thread Group 2-627,text,TRUE,,373,307,16,16,1370,0,755
1.60712E+12,1586,GetDistribution,200,OK,Thread Group 2-625,text,TRUE,,373,307,16,16,1586,0,948
1.60712E+12,1601,GetDistribution,200,OK,Thread Group 2-626,text,TRUE,,373,307,16,16,1600,0,955
1.60712E+12,1402,GetDistribution,200,OK,Thread Group 2-628,text,TRUE,,373,307,16,16,1402,0,754
1.60712E+12,488,home-page,200,OK,Thread Group 2-623,text,TRUE,,404,169,18,18,488,0,239
1.60712E+12,1368,GetDistribution,200,OK,Thread Group 2-630,text,TRUE,,373,307,17,17,1368,0,782
1.60712E+12,1492,GetDistribution,200,OK,Thread Group 2-629,text,TRUE,,373,307,16,16,1491,0,939
1.60712E+12,1436,GetDistribution,200,OK,Thread Group 2-631,text,TRUE,,373,307,18,18,1436,0,758
1.60712E+12,1309,GetDistribution,200,OK,Thread Group 2-633,text,TRUE,,373,307,18,18,1309,0,779
1.60712E+12,607,home-page,200,OK,Thread Group 2-625,text,TRUE,,404,169,17,17,607,0,301
1.60712E+12,512,home-page,200,OK,Thread Group 2-628,text,TRUE,,404,169,16,16,511,0,255
1.60712E+12,1611,GetDistribution,200,OK,Thread Group 2-632,text,TRUE,,373,307,16,16,1610,0,946
1.60712E+12,626,home-page,200,OK,Thread Group 2-626,text,TRUE,,404,169,16,16,626,0,308
1.60712E+12,606,home-page,200,OK,Thread Group 2-629,text,TRUE,,404,169,16,16,606,0,295
1.60712E+12,1640,GetDistribution,200,OK,Thread Group 2-634,text,TRUE,,373,307,16,16,1640,0,973
1.60712E+12,1612,GetDistribution,200,OK,Thread Group 2-635,text,TRUE,,373,307,16,16,1612,0,947
1.60712E+12,1479,GetDistribution,200,OK,Thread Group 2-637,text,TRUE,,373,307,16,16,1479,0,935
1.60712E+12,1394,GetDistribution,200,OK,Thread Group 2-638,text,TRUE,,373,307,16,16,1394,0,764
1.60712E+12,1695,GetDistribution,200,OK,Thread Group 2-636,text,TRUE,,373,307,17,17,1694,0,976
1.60712E+12,1356,GetDistribution,200,OK,Thread Group 2-640,text,TRUE,,373,307,18,18,1356,0,748
1.60712E+12,1286,GetDistribution,200,OK,Thread Group 2-641,text,TRUE,,373,307,18,18,1286,0,780
1.60712E+12,508,home-page,200,OK,Thread Group 2-634,text,TRUE,,404,169,19,19,508,0,243
1.60712E+12,1624,GetDistribution,200,OK,Thread Group 2-639,text,TRUE,,373,307,19,19,1624,0,956
1.60712E+12,1323,GetDistribution,200,OK,Thread Group 2-643,text,TRUE,,373,307,19,19,1323,0,747
1.60712E+12,629,home-page,200,OK,Thread Group 2-637,text,TRUE,,404,169,20,20,629,0,310
1.60712E+12,626,home-page,200,OK,Thread Group 2-638,text,TRUE,,404,169,19,19,626,0,304
1.60712E+12,1609,GetDistribution,200,OK,Thread Group 2-642,text,TRUE,,373,307,20,20,1609,0,954
1.60712E+12,1399,GetDistribution,200,OK,Thread Group 2-644,text,TRUE,,373,307,20,20,1399,0,771
1.60712E+12,597,home-page,200,OK,Thread Group 2-636,text,TRUE,,404,169,17,17,597,0,291
1.60712E+12,1451,GetDistribution,200,OK,Thread Group 2-645,text,TRUE,,373,307,17,17,1450,0,928
1.60712E+12,498,home-page,200,OK,Thread Group 2-639,text,TRUE,,404,169,17,17,498,0,241
1.60712E+12,609,home-page,200,OK,Thread Group 2-641,text,TRUE,,404,169,17,17,609,0,296
1.60712E+12,500,home-page,200,OK,Thread Group 2-643,text,TRUE,,404,169,17,17,500,0,244
1.60712E+12,1533,GetDistribution,200,OK,Thread Group 2-647,text,TRUE,,373,307,17,17,1533,0,944
1.60712E+12,1648,GetDistribution,200,OK,Thread Group 2-646,text,TRUE,,373,307,17,17,1648,0,933
1.60712E+12,1212,GetDistribution,200,OK,Thread Group 2-651,text,TRUE,,373,307,18,18,1212,0,748
1.60712E+12,1473,GetDistribution,200,OK,Thread Group 2-649,text,TRUE,,373,307,17,17,1473,0,734
